system_id,replica_id,release_selection_status,duration_ns,system_total_sampling_ns,qc_scope
Gs_8I2G,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8I2G,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8INR,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8INR,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8INR,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IOC,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IOC,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IOC,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IRV,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IRV,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8IRV,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8JPP,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8JPP,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8JPP,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KGK,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KGK,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KGK,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KH5,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KH5,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8KH5,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8SMV,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8SMV,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8SMV,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8U8F,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8U8F,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8U8F,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W87,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W87,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W87,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W8Q,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W8Q,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8W8Q,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8WJX,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8WJX,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8WJX,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8X79,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8X79,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8X79,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8XVI,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8XVI,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8XVI,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YN2,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YN2,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YN2,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUT,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUT,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUT,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUV,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUV,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_8YUV,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_9BLC,1,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_9BLC,2,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
Gs_9BLC,3,selected_validated,500,1500,release-readiness selection; frozen per-file archival QC pending manifest freeze
